shade_id,product_id,hex,shade_name,shade_specific,skintone,undertone,shade_specific_raw,name
100345,18,#aa8360,Almond,NA,NA,NA,Almond,Almond
100346,18,#9f6a45,Malaga,NA,NA,NA,Malaga,Malaga
100347,18,#965f46,Baja,NA,NA,NA,Baja,Baja
100348,18,#754936,Tawny,NA,NA,NA,Tawny,Tawny
100349,18,#6c3b25,Walnut,NA,NA,NA,Walnut,Walnut
100350,19,#fcc8b1,Fair 10 Cool,10,Fair,Cool,Fair,NA
100351,19,#fdd0b4,Fair 10 Neutral,10,Fair,Neutral,Fair,NA
100352,19,#fdd0af,Fair 10 Warm,10,Fair,Warm,Fair,NA
100353,19,#e8b49a,Fair 15 Cool,15,Fair,Cool,Fair,NA
100354,19,#f2ba95,Fair 15 Neutral,15,Fair,Neutral,Fair,NA
100355,19,#f6c8a0,Fair 15 Warm,15,Fair,Warm,Fair,NA
100356,19,#f9c8a3,Fair 17 Neutral,17,Fair,Neutral,Fair,NA
100357,19,#e6a995,Light 20 Cool,20,Light,Cool,Light,NA
100358,19,#ebae88,Light 20 Neutral,20,Light,Neutral,Light,NA
100359,19,#f5c59b,Light 20 Warm,20,Light,Warm,Light,NA
100360,19,#e9b08c,Light 22 Cool,22,Light,Cool,Light,NA
100361,19,#dfb08a,Light 22 Neutral,22,Light,Neutral,Light,NA
100362,19,#d9ac95,Light 25 Cool,25,Light,Cool,Light,NA
100363,19,#e1ac8b,Light 25 Neutral,25,Light,Neutral,Light,NA
100364,19,#daa67f,Light 25 Warm,25,Light,Warm,Light,NA
100365,19,#e2a277,Light 27 Neutral,27,Light,Neutral,Light,NA
100366,19,#dba58e,Medium 30 Cool,30,Medium,Cool,Medium,NA
100367,19,#e2a67a,Medium 30 Neutral,30,Medium,Neutral,Medium,NA
100368,19,#dca57e,Medium 30 Warm,30,Medium,Warm,Medium,NA
100369,19,#d19f83,Medium 32 Cool,32,Medium,Cool,Medium,NA
100370,19,#c0917b,Medium 35 Cool,35,Medium,Cool,Medium,NA
100371,19,#cc946f,Medium 35 Neutral,35,Medium,Neutral,Medium,NA
100372,19,#d29469,Medium 35 Warm,35,Medium,Warm,Medium,NA
100373,19,#c38c6c,Medium Deep 40 Cool,40,Medium Deep,Cool,Medium,NA
100374,19,#c28659,Medium Deep 40 Warm,40,Medium Deep,Warm,Medium,NA
100375,19,#b88670,Medium Deep 45 Cool,45,Medium Deep,Cool,Medium,NA
100376,19,#a36742,Medium Deep 45 Neutral,45,Medium Deep,Neutral,Medium,NA
100377,19,#ac6c43,Medium Deep 45 Warm,45,Medium Deep,Warm,Medium,NA
100378,19,#a96235,Deep 50 Cool,50,Deep,Cool,Deep,NA
100379,19,#b5682a,Deep 50 Neutral,50,Deep,Neutral,Deep,NA
100380,19,#a96335,Deep 50 Warm,50,Deep,Warm,Deep,NA
100381,19,#8b662d,Deep 55 Cool,55,Deep,Cool,Deep,NA
100382,19,#8c5839,Deep 55 Neutral,55,Deep,Neutral,Deep,NA
100383,19,#873f21,Deep 60 Cool,60,Deep,Cool,Deep,NA
100384,19,#774b37,Deep 60 Neutral,60,Deep,Neutral,Deep,NA
100385,20,#FDCBA3,Fair 01,01,Fair,NA,Fair,Fair
100386,20,#EAB286,Fair ivory 02,02,Fair,NA,Fair,Fair Ivory
100387,20,#FCC79B,Fairly Light 03,03,Fair,NA,Fairly,Fairly Light
100388,20,#FDC689,golden Fair 04,04,Fair,Golden,golden,Golden Fair
100389,20,#F3C1A6,Fairly Medium 05,05,Fair,NA,Fairly,Fiaryly Medium
100390,20,#EFBD93,Neutral ivory 06,06,NA,Neutral,Neutral,Neutral Ivory
100391,20,#EFBC88,golden ivory 07,07,NA,Golden,golden,Golden Ivory
100392,20,#F0BB7B,Light 08,08,Light,NA,Light,Light
100393,20,#EEB380,Light beige 09,09,Light,NA,Light,Ligh Beige
100394,20,#E2B199,Medium 10,10,Medium,NA,Medium,Medium
100395,20,#E2A781,soft Medium 11,11,Medium,NA,soft,Neutral Medium
100396,20,#E0AB87,Medium beige 12,12,Medium,NA,Medium,Medium Beige
100397,20,#E0A575,golden beige 13,13,NA,Golden,golden,Golden Beige
100398,20,#E8B37A,golden Medium 14,14,Medium,Golden,golden,Golden Medium
100399,20,#E4B587,Neutral Medium 15,15,Medium,Neutral,Neutral,Neutral Medium
100400,20,#E8A870,golden nude 16,16,NA,Golden,golden,Golden Nude
100401,20,#e2a277,Tan nude 17,17,Tan ,NA,Tan,Tan
100402,20,#D79370,Medium Tan 18,18,Medium Tan,NA,Medium,Medium Tan
100403,20,#B0775B,Tan 19,19,Tan ,NA,Tan,Tan
100404,20,#CC8354,golden Tan 20,20,Tan ,Golden,golden,Golden Tan
100405,20,#C3885B,Neutral Tan 21,21,Tan ,Neutral,Neutral,Neutral Tan
100406,20,#C37B52,Warm Tan 22,22,Tan ,Warm,Warm,Warm Tan
100407,20,#AD612A,Medium Dark 23,23,Medium Dark,NA,Medium,Medium Dark
100408,20,#9C5D26,Neutral Dark 24,24,Dark,Neutral,Neutral,Neutral Dark
100409,20,#AB683D,golden Dark 25,25,Dark,Golden,golden,Golden Dark
100410,20,#A76D44,Warm Dark 26,26,Dark,Warm,Warm,Warm Dark
100411,20,#8D522E,Warm Deep 27,27,Deep,Warm,Warm,Warm Deep
100412,20,#935E3A,golden Deep 28,28,Deep,Golden,golden,Golden Deep
100413,20,#935226,Neutral Deep 29,29,Deep,Neutral,Neutral,Neutral Deep
100414,20,#74492E,Deepest Deep 30,30,Deep,NA,Deepest,Deepest Deep
100415,21,#efcca1,Fair Cool 1,1,Fair,Cool,Fair,NA
100416,21,#f1cc9f,Fair Neutral 1,1,Fair,Neutral,Fair,NA
100417,21,#f3c692,Fair Warm 1,1,Fair,Warm,Fair,NA
100418,21,#eec191,Fair Cool 1 5,1.5,Fair,Cool,Fair,NA
100419,21,#ebb589,Fair Neutral 1 5,1.5,Fair,Neutral,Fair,NA
100420,21,#ecc594,Fair Warm 1 5,1.5,Fair,Warm,Fair,NA
100421,21,#f2bd8e,Light Cool 2,2,Light,Cool,Light,NA
100422,21,#efbc8e,Light Neutral 2,2,Light,Neutral,Light,NA
100423,21,#e7bc82,Light Warm 2,2,Light,Warm,Light,NA
100424,21,#ddad84,Light Cool 2 5,2.5,Light,Cool,Light,NA
100425,21,#e5b785,Light Neutral 2 5,2.5,Light,Neutral,Light,NA
100426,21,#e7b478,Light Warm 2 5,2.5,Light,Warm,Light,NA
100427,21,#c9a488,Medium Cool 3,3,Medium,Cool,Medium,NA
100428,21,#d4a274,Medium Neutral 3,3,Medium,Neutral,Medium,NA
100429,21,#e6af78,Medium Warm 3,3,Medium,Warm,Medium,NA
100430,21,#d19c6b,Medium Cool 3 5,3.5,Medium,Cool,Medium,NA
100431,21,#cb8f5e,Medium Neutral 3 5,3.5,Medium,Neutral,Medium,NA
100432,21,#c7966b,Medium Warm 3 5,3.5,Medium,Warm,Medium,NA
100433,21,#a78065,Medium Deep Cool 4,4,Medium Deep,Cool,Medium,NA
100434,21,#b28a67,Medium Deep Neutral 4,4,Medium Deep,Neutral,Medium,NA
100435,21,#ce9258,Medium Deep Warm 4,4,Medium Deep,Warm,Medium,NA
100436,21,#cd8757,Medium Deep Cool 4 5,4.5,Medium Deep,Cool,Medium,NA
100437,21,#b77940,Medium Deep Neutral 4 5,4.5,Medium Deep,Neutral,Medium,NA
100438,21,#b57c48,Medium Deep Warm 4 5,4.5,Medium Deep,Warm,Medium,NA
100439,21,#a2673e,Deep Cool 5,5,Deep,Cool,Deep,NA
100440,21,#a96f3b,Deep Neutral 5,5,Deep,Neutral,Deep,NA
100441,21,#a46a3e,Deep Warm 5,5,Deep,Warm,Deep,NA
100442,21,#814c1f,Deep Cool 6,6,Deep,Cool,Deep,NA
100443,21,#774a33,Deep Neutral 6,6,Deep,Neutral,Deep,NA
100444,21,#764c2a,Deep Warm 6,6,Deep,Warm,Deep,NA
100445,22,#ebc6a2,Fair 100 Cool,100,Fair,Cool,Fair,NA
100446,22,#e4bf9b,Fair 150 Cool,150,Fair,Cool,Fair,NA
100447,22,#dfb685,Fair 150 Warm,150,Fair,Warm,Fair,NA
100448,22,#dbae7c,Light 200 Neutral,200,Light,Neutral,Light,NA
100449,22,#cda477,Light 250 Neutral,250,Light,Neutral,Light,NA
100450,22,#d4ad80,Light 255 Neutral,255,Light,Neutral,Light,NA
100451,22,#ceab8a,Medium 300 Cool,300,Medium,Cool,Medium,NA
100452,22,#c8a27d,Medium 300 Neutral,300,Medium,Neutral,Medium,NA
100453,22,#bc8e64,Medium 300 Warm,300,Medium,Warm,Medium,NA
100454,22,#b1865f,Medium 350 Neutral,350,Medium,Neutral,Medium,NA
100455,22,#b27e4f,Medium Deep 400 Neutral,400,Medium Deep,Neutral,Medium,NA
100456,22,#b78963,Medium Deep 450 Cool,450,Medium Deep,Cool,Medium,NA
100457,22,#966534,Medium Deep 450 Neutral,450,Medium Deep,Neutral,Medium,NA
100458,22,#b57e42,Medium Deep 450 Warm,450,Medium Deep,Warm,Medium,NA
100459,22,#ac7d52,Medium Deep 455 Neutral,455,Medium Deep,Neutral,Medium,NA
100460,22,#804c1d,Deep 500 Neutral,500,Deep,Neutral,Deep,NA
100461,22,#7a4f28,Deep 500 Warm,500,Deep,Warm,Deep,NA
100462,22,#784e33,Deep 550 Neutral,550,Deep,Neutral,Deep,NA
100463,22,#5c3c2d,Deep 600 Cool,600,Deep,Cool,Deep,NA
100464,22,#4f3225,Deep 600 Neutral,600,Deep,Neutral,Deep,NA
100465,23,#fcccb9,bisque,NA,NA,NA,bisque,Bisque
100466,23,#efc19b,summer bisque,NA,NA,NA,summer,Bisque
100467,23,#eca179,honey bisque,NA,NA,NA,honey,Bisque
100468,23,#c86a2b,Deep bisque,NA,Deep,NA,Deep,Bisque
100469,24,#ECC0A5,very Fair 0 5c,5C,Very Fair,NA,very,NA
100470,24,#E8C0A4,very Fair 0 5n,5N,Very Fair,NA,very,NA
100471,24,#F1BD93,1N,NA,Fair,NA,Fair,NA
100472,24,#EFCAA5,1W,NA,Fair,NA,Fair,NA
100473,24,#EEC298,15W,1.5,Fair,NA,Fair,NA
100474,24,#E1AF8B,2C,NA,Light,NA,Light,NA
100475,24,#E2AA81,25N,2.5N,Light Medium,NA,Light,NA
100476,24,#E3AD7C,25W,2.5W,Light Medium,NA,Light,NA
100477,24,#E4B691,Medium 3n,3N,Medium,NA,Medium,NA
100478,24,#D09871,Medium Tan 3 5c,3.5C,Medium Tan,NA,Medium,NA
100479,24,#DDAA7E,Medium Tan 3 5n,3.5N,Medium Tan,NA,Medium,NA
100480,24,#DAA576,Medium Tan 3 5w,3.5W,Medium Tan,NA,Medium,NA
100481,24,#cb8a61,Tan 4c,4C,Tan ,NA,Tan,NA
100482,24,#CE9562,Tan 4n,4N,Tan ,NA,Tan,NA
100483,24,#BA7855,Tan 4w,4W,Tan ,NA,Tan,NA
100484,24,#B47751,Dark 5c,5C,Dark,NA,Dark,NA
100485,24,#AE7852,Dark 5n,5N,Dark,NA,Dark,NA
100486,24,#A66B40,Dark 5w,5W,Dark,NA,Dark,NA
100487,24,#7F441F,Dark Deep 5 5c,5C,Dark,NA,Dark,NA
100488,24,#A46A42,Dark Deep 5 5n,5N,Dark,NA,Dark,NA
100489,24,#885233,Deep 6c,6C,Deep,NA,Deep,NA
100490,24,#64331C,Deep 6n,6N,Deep,NA,Deep,NA
100491,25,#DA9F79,Medium suede,NA,Medium,NA,Medium,Suede
100492,25,#CB9165,Medium Deep Tan amber,NA,Medium Deep,NA,Medium,Deep Tan Amber
100493,25,#C99265,Medium Deep desert,NA,Medium Deep,NA,Medium,Deep Desert
100494,25,#C98B5B,Medium Deep spice,NA,Medium Deep,NA,Medium,Deep Spice
100495,25,#9E6437,Deep chestnut,NA,Deep,NA,Deep,Chestnut
100496,25,#9E6437,Deep sienna,NA,Deep,NA,Deep,Sienna
100497,25,#6F3B24,Deep mahogany,NA,Deep,NA,Deep,Mahogany
100498,25,#EEBE9C,Fair opal,NA,Fair,NA,Fair,Opal
100499,25,#F4BC86,Fair vanilla,NA,Fair,NA,Fair,Vanilla
100500,25,#F0C293,Fair birch,NA,Fair,NA,Fair,Birch
100501,25,#E0A782,Light cashew,NA,Light,NA,Light,Cashew
100502,25,#E3AB80,Light bamboo,NA,Light,NA,Light,Bamboo
100503,25,#DAA47E,Medium wheat,NA,Medium,NA,Medium,Wheat
100504,25,#E4A67C,Medium natural pecan,NA,Medium,NA,Medium,Natural Pecan
100505,25,#A3633F,Deep cinnamon,NA,Deep,NA,Deep,Cinnamon
100506,26,#F3C1A6,opal 01,01,NA,NA,opal,opal
100507,26,#FDD1B0,birch 1 5,1.5,NA,NA,birch,birch
100508,26,#EEB490,vanilla 02,02,NA,NA,vanilla,vanilla
100509,26,#FCC79B,buttercream 03,03,NA,NA,buttercream,buttercream
100510,26,#E0A27E,cashew 3 5,3.5,NA,NA,cashew,cashew
100511,26,#D9A58C,suede 04,04,NA,NA,suede,suede
100512,26,#D9A584,wheat 4 5,4.5,NA,NA,wheat,wheat
100513,26,#EEB497,natural pecan 05,05,NA,NA,natural,natural pecan
100514,26,#EFBD93,bamboo 5 5,5.5,NA,NA,bamboo,bamboo
100515,26,#DAAD88,ginger 06,06,NA,NA,ginger,ginger
100516,26,#D89C73,desert 6 5,6.5,NA,NA,desert,desert
100517,26,#D79370,Tan amber 07,07,Tan ,NA,Tan,Tan amber
100518,26,#CD9467,dune 7 5,7.5,NA,NA,dune,dune
100519,26,#E2A271,spice 08,08,NA,NA,spice,spice
100520,26,#B27A52,terra 8 5,8.5,NA,NA,terra,terra
100521,26,#996945,chestnut 09,09,NA,NA,chestnut,chestnut
100522,26,#82492C,sienna 10,10,NA,NA,sienna,sienna
100523,26,#845339,cinnamon 10 5,10.5,NA,NA,cinnamon,cinnamon
100524,26,#6F3D23,cedar 11,11,NA,NA,cedar,cedar
100525,26,#64392E,mahogany 11 5,11.5,NA,NA,mahogany,mahogany
100526,27,#f3c1a6,opal 01,01,NA,NA,opal,opal
100527,27,#FDD1B0,birch 1 5,1.5,NA,NA,birch,birch
100528,27,#EEB490,vanilla 02,02,NA,NA,vanilla,vanilla
100529,27,#FCC79B,buttercream 03,03,NA,NA,buttercream,buttercream
100530,27,#E0A27E,cashew 3 5,3.5,NA,NA,cashew,cashew
100531,27,#D9A58C,suede 04,04,NA,NA,suede,suede
100532,27,#DDA384,wheat 4 5,4.5,NA,NA,wheat,wheat
100533,27,#EEB497,natural pecan 05,05,NA,NA,natural,natural pecan
100534,27,#EFBD93,bamboo 5 5,5.5,NA,NA,bamboo,bamboo
100535,27,#DAAB87,ginger 06,06,NA,NA,ginger,ginger
100536,27,#D39A73,desert 6 5,6.5,NA,NA,desert,desert
100537,27,#CE9170,Tan amber 07,07,Tan ,NA,Tan,Tan amber
100538,27,#CD976F,dune 7 5,7.5,NA,NA,dune,dune
100539,27,#D4976C,spice 08,08,NA,NA,spice,spice
100540,27,#B97C54,terra 8 5,8.5,NA,NA,terra,terra
100541,27,#936545,chestnut 09,09,NA,NA,chestnut,chestnut
100542,27,#764934,sienna 10,10,NA,NA,sienna,sienna
100543,27,#8E5638,cinnamon 10 5,10.5,NA,NA,cinnamon,cinnamon
100544,27,#6F3D23,cedar 11,11,NA,NA,cedar,cedar
100545,27,#643D2F,mahogany 11 5,11.5,NA,NA,mahogany,mahogany
100546,28,#f3d7c6,pink pearl,NA,NA,Pink,pink,Pearl
100547,28,#e7c0af,rose gold,NA,NA,NA,rose,Gold
100548,28,#e1bf99,champagne,NA,NA,NA,champagne,Champagne
100549,28,#ddad7c,golden peach,NA,NA,Golden,golden,Peach
100550,28,#bf8a6d,copper rose,NA,NA,NA,copper,Rose
100551,29,#221812,000 deep skin with Neutral undertones,000,Deep,Neutral,000,NA
100552,29,#372825,0.5 deep skin with Neutral undertones,0.5,Deep,Neutral,0.5,NA
100553,29,#5D3417,001 deep skin with Neutral undertones,001,Deep,Neutral,001,NA
100554,29,#6C3C1F,002 deep skin with cool undertones,002,Deep,Cool,002,NA
100555,29,#6D3B1E,003 deep skin with cool Neutral undertones,003,Deep,Cool,003,NA
100556,29,#7D452C,004 deep skin with cool red undertones,004,Deep,Cool,004,NA
100557,29,#855130,005 deep skin with Neutral undertones,005,Deep,Neutral,005,NA
100558,29,#704937,006 deep skin with cool red undertones,006,Deep,Cool,006,NA
100559,29,#8D532A,007 deep skin with Warm golden undertones,007,Deep,Warm,007,NA
100560,29,#AF6C3C,008 deep skin with Warm undertones,008,Deep,Warm,008,NA
100561,29,#A05F2D,009 deep skin with Warm golden undertones,009,Deep,Warm,009,NA
100562,29,#A96029,010 deep skin with very Warm undertones,010,Deep,Warm,010,NA
100563,29,#AA6D41,011 tan skin with Warm undertones,011,Tan ,Warm,011,NA
100564,29,#CC8659,012 tan skin with cool peach undertones,012,Tan ,Cool,012,NA
100565,29,#CB8457,013 tan skin with Warm undertones,013,Tan ,Warm,013,NA
100566,29,#996641,014 tan skin with Neutral undertones,014,Tan ,Neutral,014,NA
100567,29,#B87849,015 tan skin with Warm Neutral undertones,015,Tan ,Warm,015,NA
100568,29,#BC8056,016 tan skin with cool undertones,016,Tan ,Cool,016,NA
100569,29,#D49165,017 tan skin with Warm golden undertones,017,Tan ,Warm,017,NA
100570,29,#D49165,018 tan skin with cool peach undertones,018,Tan ,Cool,018,NA
100571,29,#C28B5B,019 tan skin with Warm undertones,019,Tan ,Warm,019,NA
100572,29,#D19C71,020 tan skin with Warm golden undertones,020,Tan ,Warm,020,NA
100573,29,#C69770,021 medium skin with Warm olive undertones,021,Medium,Warm,021,NA
100574,29,#E7AE83,022 medium skin with Neutral peach undertones,022,Medium,Neutral Peach,022,NA
100575,29,#D89F70,023 medium skin with cool undertones,023,Medium,Cool,023,NA
100576,29,#D2A888,024 medium skin with Neutral undertones,024,Medium,Neutral,024,NA
100577,29,#DDAE84,025 medium skin with Warm peach undertones,025,Medium,Warm,025,NA
100578,29,#DBA77D,026 medium skin with Warm undertones,026,Medium,Warm,026,NA
100579,29,#DFAE8A,027 medium skin with Neutral yellow undertones,027,Medium,Neutral Yellow,027,NA
100580,29,#F1BD96,028 medium skin with Warm undertones,028,Medium,Warm,028,NA
100581,29,#E3B791,029 medium skin with Neutral undertones,029,Medium,Neutral,029,NA
100582,29,#E8BE9B,030 medium skin with cool undertones,030,Medium,Cool,030,NA
100583,29,#CE9B77,031 light skin with Warm undertones,031,Light,Warm,031,NA
100584,29,#C39975,032 light skin with Warm yellow undertones,032,Light,Warm,032,NA
100585,29,#C39975,033 light skin with cool undertones,033,Light,Cool,033,NA
100586,29,#E2BBA0,034 light skin with Warm peach undertones,034,Light,Warm,034,NA
100587,29,#EED4B9,035 light skin with Neutral olive undertones,035,Light,Neutral Olive,035,NA
100588,29,#FBE3C7,036 light skin with Warm undertones,036,Light,Warm,NA,NA
100589,29,#F4D4B2,037 light skin with Warm yellow undertones,037,Light,Warm,NA,NA
100590,29,#FBE2CB,038 light skin with Warm Neutral undertones,038,Light,Warm,NA,NA
100591,29,#FCE5D9,039 light skin with cool pink undertones,039,Light,Cool,NA,NA
100592,29,#fce9de,040 light skin with Neutral undertones,040,Light,Neutral,NA,NA
100593,30,#fdf1e5,1.00 cool,1.00,NA,Cool,1.00,Cool
100594,30,#fdeeda,1.10 Neutral,1.10,NA,Neutral,1.10,Neutral
100595,30,#f9e5d3,1.20 cool,1.20,NA,Cool,1.20,Cool
100596,30,#f2d7ba,1.30 Warm,1.30,NA,Warm,1.30,NA
100597,30,#ebcbaf,1.40 Neutral,1.40,NA,Neutral,1.40,Neutral
100598,30,#efc2a3,1.50 cool,1.50,NA,Cool,1.50,Cool
100599,30,#eec4a1,1.60 Warm,1.60,NA,Warm,1.60,NA
100600,30,#e3c1a6,2.10 cool,2.10,NA,Cool,2.10,Cool
100601,30,#eac295,2.20 Neutral/olive,2.20,NA,Neutral,2.20,Neutral/Olive
100602,30,#ecc398,2.30 Warm,2.30,NA,Warm,2.30,NA
100603,30,#e2bd95,2.40 Neutral/olive,2.40,NA,Neutral,2.40,Neutral/Olive
100604,30,#e8b588,2.50 Neutral,2.50,NA,Neutral,2.50,Neutral
100605,30,#eabb97,3.10 cool,3.10,NA,Cool,3.10,Cool
100606,30,#edbfa3,3.15 cool,3.15,NA,Cool,3.15,Cool
100607,30,#eabb82,3.20 Warm,3.20,NA,Warm,3.20,NA
100608,30,#ebba8b,3.25 Neutral,3.25,NA,Neutral,3.25,Neutral
100609,30,#e7b272,3.30 Warm/olive,3.30,NA,Warm,3.30,Warm/Olive
100610,30,#daa977,3.35 Warm,3.35,NA,Warm,3.35,NA
100611,30,#dca378,3.40 Warm,3.40,NA,Warm,3.40,NA
100612,30,#d8a176,3.45 Neutral,3.45,NA,Neutral,3.45,Neutral
100613,30,#e3b07d,3.50 Warm,3.50,NA,Warm,3.50,NA
100614,30,#d4a575,3.55 Neutral/olive,3.55,NA,Neutral,3.55,Neutral/Olive
100615,30,#e5a972,3.60 Warm,3.60,NA,Warm,3.60,NA
100616,30,#cb976d,3.65 Neutral,3.65,NA,Neutral,3.65,Neutral
100617,30,#ce9260,3.70 Warm/olive,3.70,NA,Warm,3.70,Warm/Olive
100618,30,#d99460,3.75 Warm,3.75,NA,Warm,3.75,NA
100619,30,#a9744f,4.00 Neutral/olive,4.00,NA,Neutral,4.00,Neutral/Olive
100620,30,#ba783c,4.05 Warm,4.05,NA,Warm,4.05,NA
100621,30,#a7703c,4.10 cool/olive,4.10,NA,Cool,4.10,Cool/Olive
100622,30,#a1693a,4.15 Warm,4.15,NA,Warm,4.15,NA
100623,30,#926131,4.20 Warm,4.20,NA,Warm,4.20,NA
100624,30,#9e6937,4.30 Warm,4.30,NA,Warm,4.30,NA
100625,30,#8f592e,4.35 Warm,4.35,NA,Warm,4.35,NA
100626,30,#71481c,4.40 Neutral,4.40,NA,Neutral,4.40,Neutral
100627,30,#683c0b,4.45 Neutral,4.45,NA,Neutral,4.45,Neutral
100628,30,#733d1b,4.50 Warm,4.50,NA,Warm,4.50,NA
100629,30,#6f391e,4.55 cool,4.55,NA,Cool,4.55,Cool
100630,30,#502d14,4.60 Neutral,4.60,NA,Neutral,4.60,Neutral
100631,30,#522810,4.70 cool,4.70,NA,Cool,4.70,Cool
100632,30,#381f13,4.75 Neutral,4.75,NA,Neutral,4.75,Neutral
100633,31,#f4dcb8,Light 1,1,Light,NA,Light,NA
100634,31,#f3d0b5,Light 2,2,Light,NA,Light,NA
100635,31,#eebf9d,Light 3,3,Light,NA,Light,NA
100636,31,#edbfa1,Light 4,4,Light,NA,Light,NA
100637,31,#edbfa2,Light 5,5,Light,NA,Light,NA
100638,31,#e6b67b,Medium 1,1,Medium,NA,Medium,NA
100639,31,#daa472,Medium 2,2,Medium,NA,Medium,NA
100640,31,#c79a6b,Medium 3,3,Medium,NA,Medium,NA
100641,31,#cd9e63,Medium 4,4,Medium,NA,Medium,NA
100642,31,#c08b59,Medium 5,5,Medium,NA,Medium,NA
100643,31,#d69d66,Tan 1,1,Tan ,NA,Tan,NA
100644,31,#cc965c,Tan 2,2,Tan ,NA,Tan,NA
100645,31,#c78d5a,Tan 3,3,Tan ,NA,Tan,NA
100646,31,#b08455,Tan,NA,NA,NA,Tan,Tan
100647,31,#9c6f4f,Tan 5,5,Tan ,NA,Tan,NA
100648,31,#da9f6f,Deep 1,1,Deep,NA,Deep,NA
100649,31,#bd8356,Deep 2,2,Deep,NA,Deep,NA
100650,31,#996745,Deep 3,3,Deep,NA,Deep,NA
100651,31,#97694d,Deep 4,4,Deep,NA,Deep,NA
100652,31,#7d5749,Deep 5,5,Deep,NA,Deep,NA
100653,32,#462732,ebony brown,NA,NA,NA,ebony,Ebony Brown
100654,32,#50342b,black walnut,NA,NA,NA,black,Black Walnut
100655,32,#4f3225,suede mocha,NA,NA,NA,suede,Sued Mocha
100656,32,#59392d,carob,NA,NA,NA,carob,Carob
100657,32,#603620,hazelnut,NA,NA,NA,hazelnut,Hazelnut
100658,32,#593828,beautiful bronze,NA,NA,NA,beautiful,Beautiful Bronze
100659,32,#673d25,amber,NA,NA,NA,amber,Amber
100660,32,#6b4434,nutmeg,NA,NA,NA,nutmeg,Nutmeg
100661,32,#96654f,heavenly honey,NA,NA,NA,heavenly,Heavenly
100662,32,#be815d,rich caramel,NA,NA,NA,rich,Rich Caramel
100663,32,#b67c59,truly topaz,NA,NA,NA,truly,Truly Topaz
100664,32,#ab7553,kalahari sand,NA,NA,NA,kalahari,Kalahari Sand
100665,33,#4f312f,java dream,NA,NA,NA,java,Java Dream
100666,33,#644332,caf̩ au bae,NA,NA,NA,caf̩,Cafe Au Bae
100667,33,#462732,ebony brown,NA,NA,NA,ebony,Ebony Brown
100668,33,#50342b,black walnut,NA,NA,NA,black,Black Walnut
100669,33,#4e2611,snatched sepia,NA,NA,NA,snatched,Snatched Sepia
100670,33,#361d11,sweet espresso,NA,NA,NA,sweet,Sweet Espresso
100671,33,#4f3225,suede mocha,NA,NA,NA,suede,Suede Mocha
100672,33,#55321e,toasted chestnut,NA,NA,NA,toasted,Toasted Chestnut
100673,33,#59392d,carob,NA,NA,NA,carob,Carob
100674,33,#6d4a36,au chocolat,NA,NA,NA,au,Au Chocolat
100675,33,#603620,hazelnut,NA,NA,NA,hazelnut,Hazelnut
100676,33,#593828,beautiful bronze,NA,NA,NA,beautiful,Beautiful Bronze
100677,33,#613317,warm almond,NA,NA,Warm,warm,Warm Almond
100678,33,#bd8859,sierra slay,NA,NA,NA,sierra,Sierra Slay
100679,33,#673d25,amber,NA,NA,NA,amber,Amber
100680,33,#6b4434,nutmeg,NA,NA,NA,nutmeg,Nutmeg
100681,33,#9f6b44,yes honey,NA,NA,NA,yes,Yes Honey
100682,33,#b67c59,truly topaz,NA,NA,NA,truly,Truly Topaz
100683,33,#be815d,rich caramel,NA,Rich,NA,rich,Rich Caramel
100684,33,#96654f,heavenly honey,NA,NA,NA,heavenly,Heavenly Honey
100685,33,#ab7553,kalahari sand,NA,NA,NA,kalahari,Kalahari Sand
100686,33,#c29366,cashew,NA,NA,NA,cashew,Cashew
100687,33,#cb9873,cool nude,NA,NA,Cool,cool,Cool Nude
100688,34,#462732,ebony brown,NA,NA,NA,ebony,Ebony Brown
100689,34,#50342b,black walnut,NA,NA,NA,black,Black Walnut
100690,34,#59392d,carob,NA,NA,NA,carob,Carob
100691,34,#6d4a36,au chocolat,NA,NA,NA,au,Au Chocolat
100692,34,#603620,hazelnut,NA,NA,NA,hazelnut,Hazelnut
100693,34,#593828,beautiful bronze,NA,NA,NA,beautiful,Beautiful Bronze
100694,34,#6b4434,nutmeg,NA,NA,NA,nutmeg,Nutmeg
100695,34,#613317,warm almond,NA,NA,Warm,warm,Warm Almond
100696,34,#96654f,heavenly honey,NA,NA,NA,heavenly,Heavenly Honey
100697,34,#b67c59,truly topaz,NA,NA,NA,truly,Truly Topaz
100698,34,#ab7553,kalahari sand,NA,NA,NA,kalahari,Sand
100699,35,#603620,hazelnut,NA,NA,NA,hazelnut,Hazelnut
100700,35,#593828,beautiful bronze,NA,NA,NA,beautiful,Beautiful Bronze
100701,35,#96654f,heavenly honey,NA,NA,NA,heavenly,Honey
100702,35,#be815d,rich caramel,NA,Rich,NA,rich,Caramel
100703,35,#b67c59,truly topaz,NA,NA,NA,truly,Topaz
100704,35,#ab7553,kalahari sand,NA,NA,NA,kalahari,Sand
100705,36,#603620,hazelnut,NA,NA,NA,hazelnut,hazelnut
100706,36,#593828,beautiful bronze,NA,NA,NA,beautiful,Bronze
100707,36,#673d25,amber,NA,NA,NA,amber,amber
100708,36,#6b4434,nutmeg,NA,NA,NA,nutmeg,nutmeg
